Id,Name,DaysSigned,DaysMissed,Gender,State,Party,Constituency
197,Shri  A.K.S.  Vijayan,16,10,1,Tamil Nadu,DMK,
198,Shri  E.G.  Sugavanam,18,8,1,Tamil Nadu,DMK,
199,Shri    Adhi Sankar,15,11,1,Tamil Nadu,DMK,
200,Dr.  Sanjeev Ganesh  Naik,26,0,1,Maharashtra,NCP,
201,Shri  Asaduddin  Owaisi,14,12,1,Andhra Pradesh,AIMIM,Hyderabad
202,Shri  Sansuma Khunggur  Bwiswmuthiary,20,6,1,Assam,BPF,
203,Dr.  Raghuvansh Prasad  Singh,25,1,1,Bihar,RJD,
204,Shri  Hassan  Khan,24,2,1,Jammu and Kashmir,IND,
205,Shri  Sadashivrao Dadoba  Mandlik,9,17,1,Maharashtra,IND,
206,Shri  R.  Thamaraiselvan,23,3,1,Tamil Nadu,DMK,
207,Shri    Abdul Rahman,24,2,1,Tamil Nadu,DMK,
208,Shri  Somendranath  Mitra,13,13,1,West Bengal,AITC,
210,Shri  Badruddin  Ajmal,13,13,1,Assam,AUDF,
211,Shri  Babu Lal  Marandi,5,21,1,Jharkhand,JVMP,
212,Shri  Mirza Mehboob  Beg,21,5,1,Jammu and Kashmir,JKNC,
213,Shri  Jagdambika  Pal,26,0,1,Uttar Pradesh,INC,
214,Shri  N.Dharam  Singh,21,5,1,Karnataka,INC,
215,Shri  H.D.  Kumaraswamy,16,10,1,Karnataka,JDS,
217,Dr.  Kakoli Ghosh  Dastidar,22,4,1,West Bengal,AITC,
218,Shri  K. R. G.  Reddy,21,5,1,Andhra Pradesh,INC,Bhongir
219,Shri  Rajaiah  Siricilla,23,3,1,Andhra Pradesh,INC,Warangal
220,Shri  Jitendra  Singh Malik,14,12,1,Rajasthan,INC,
221,Shri  P.L.  Punia,26,0,1,Uttar Pradesh,INC,
222,Shri  Kamal  Kishor   Commando,26,0,1,Uttar Pradesh,INC,
223,"Dr.  Vinay Kumar  Panday ""Vinnu""",18,8,1,Uttar Pradesh,INC,
224,Shri  Harsh  Vardhan,26,0,1,Uttar Pradesh,INC,
225,Shri  Praveen Singh  Aron,16,10,1,Uttar Pradesh,INC,
226,Shri  Pradeep  Tamta,24,2,1,Uttarakhand,INC,
227,Shri  S. S.  Ramasubbu,23,3,1,Tamil Nadu,INC,
